"School ID","School Name","Decile","From","To","Number of deciles"
1294,"Glendowie School",10,2015,2017,4
1295,"Glenfield Intermediate",6,2008,2017,2
1295,"Glenfield Intermediate",8,2000,2007,2
1296,"Glenfield Primary School",5,2015,2017,3
1296,"Glenfield Primary School",6,2000,2014,3
1296,"Glenfield Primary School",7,2003,2007,3
1297,"Good Shepherd School (Balmoral)",6,2000,2002,3
1297,"Good Shepherd School (Balmoral)",7,2003,2017,3
1297,"Good Shepherd School (Balmoral)",8,2008,2014,3
1298,"Green Bay Primary School",7,2000,2017,2
1298,"Green Bay Primary School",8,2005,2007,2
1299,"Greenhithe School",10,2000,2017,1
1300,"Greenmeadows Intermediate",2,2000,2017,2
1300,"Greenmeadows Intermediate",3,2003,2014,2
1301,"Grey Lynn School",3,2000,2002,5
1301,"Grey Lynn School",4,2003,2004,5
1301,"Grey Lynn School",5,2005,2007,5
1301,"Grey Lynn School",7,2008,2014,5
1301,"Grey Lynn School",9,2015,2017,5
1302,"Halsey Drive School",7,2015,2017,3
1302,"Halsey Drive School",8,2005,2007,3
1302,"Halsey Drive School",9,2000,2014,3
1303,"Harrisville School",4,2000,2007,2
1303,"Harrisville School",5,2008,2017,2
1304,"Hauraki School",10,2000,2017,1
1305,"Hay Park School",1,2003,2017,2
1305,"Hay Park School",2,2000,2014,2
1306,"Helensville School",3,2000,2002,3
1306,"Helensville School",4,2003,2004,3
1306,"Helensville School",5,2005,2017,3
1307,"Henderson Intermediate",3,2000,2017,1
1308,"Henderson North School",2,2005,2007,2
1308,"Henderson North School",3,2000,2017,2
1309,"Henderson School",3,2003,2017,2
1309,"Henderson School",4,2000,2002,2
1310,"Henderson South School",1,2003,2004,2
1310,"Henderson South School",2,2000,2017,2
1311,"Henderson Valley School",4,2000,2017,3
1311,"Henderson Valley School",5,2008,2014,3
1311,"Henderson Valley School",6,2003,2007,3
1312,"Hillpark School",4,2015,2017,5
1312,"Hillpark School",6,2008,2014,5
1312,"Hillpark School",7,2003,2004,5
1312,"Hillpark School",8,2001,2007,5
1312,"Hillpark School",9,2000,2000,5
1313,"Hillsborough School",8,2015,2017,2
1313,"Hillsborough School",9,2000,2014,2
1314,"Hobsonville School",7,2015,2017,3
1314,"Hobsonville School",9,2000,2014,3
1314,"Hobsonville School",10,2005,2007,3
1315,"Holy Cross School (Papatoetoe)",2,2003,2017,2
1315,"Holy Cross School (Papatoetoe)",3,2000,2007,2
1316,"Holy Cross Catholic School (Henderson)",3,2015,2017,2
1316,"Holy Cross Catholic School (Henderson)",4,2000,2014,2
1317,"Homai School",1,2015,2017,2
1317,"Homai School",2,2000,2014,2
1318,"Howick Intermediate",4,2015,2017,5
1318,"Howick Intermediate",5,2008,2014,5
1318,"Howick Intermediate",6,2003,2007,5
1318,"Howick Intermediate",7,2001,2002,5
1318,"Howick Intermediate",9,2000,2000,5
1319,"Howick Primary School",8,2005,2017,2
1319,"Howick Primary School",9,2000,2004,2
1320,"Huapai District School",9,2000,2017,1
1321,"Hunua School",7,2008,2014,2
1321,"Hunua School",9,2000,2017,2
1322,"Jean Batten School",1,2000,2017,2
1322,"Jean Batten School",2,2008,2014,2
1323,"Kaiaua School",4,2000,2017,2
1323,"Kaiaua School",5,2008,2014,2
1324,"Kaipara Flats School",7,2000,2007,3
1324,"Kaipara Flats School",8,2003,2004,3
1324,"Kaipara Flats School",9,2008,2017,3
1325,"Karaka School",8,2003,2014,3
1325,"Karaka School",9,2015,2017,3
1325,"Karaka School",10,2000,2002,3
1326,"Kaukapakapa School",5,2000,2002,3
1326,"Kaukapakapa School",7,2004,2017,3
1326,"Kaukapakapa School",8,2003,2014,3
1327,"Kauri Park School",6,2001,2007,2
1327,"Kauri Park School",7,2000,2017,2
1328,"Kaurilands School",7,2000,2007,2
1328,"Kaurilands School",8,2008,2017,2
1329,"Kedgley Intermediate",2,2000,2017,1
1330,"Kelston Intermediate",2,2015,2017,2
1330,"Kelston Intermediate",3,2000,2014,2
1331,"Kelston School",3,2000,2017,1
1332,"Kelvin Road School",1,2000,2017,1
1333,"Kingsford School",1,2000,2017,1
1334,"Kohimarama School",10,2000,2017,1
1335,"Konini School (Auckland)",5,2015,2017,3
1335,"Konini School (Auckland)",6,2000,2014,3
1335,"Konini School (Auckland)",7,2005,2007,3
1336,"Koru School",1,2000,2017,1
1337,"Kowhai Intermediate",4,2000,2002,3
1337,"Kowhai Intermediate",6,2003,2014,3
1337,"Kowhai Intermediate",7,2015,2017,3
1338,"Laingholm School",8,2003,2007,3
1338,"Laingholm School",9,2000,2002,3
1338,"Laingholm School",10,2008,2017,3
1339,"Leabank School",1,2015,2017,2
1339,"Leabank School",2,2000,2014,2
1340,"Leigh School",5,2003,2014,3
1340,"Leigh School",6,2000,2007,3
1340,"Leigh School",7,2015,2017,3
1341,"Lincoln Heights School",2,2015,2017,3
1341,"Lincoln Heights School",3,2008,2014,3
1341,"Lincoln Heights School",4,2000,2007,3
1342,"Long Bay School",10,2000,2017,1
1343,"Mairangi Bay School",10,2000,2017,1
1344,"Mangatangi School",6,2008,2014,4
1344,"Mangatangi School",7,2000,2017,4
1344,"Mangatangi School",8,2003,2004,4
1344,"Mangatangi School",9,2005,2007,4
1345,"Mangatawhiri School",7,2008,2017,2
1345,"Mangatawhiri School",8,2000,2007,2
1346,"Mangere Bridge School",3,2000,2017,2
1346,"Mangere Bridge School",4,2008,2014,2
1347,"Mangere Central School",1,2000,2017,2
1347,"Mangere Central School",2,2008,2014,2
1348,"Mangere East School",1,2000,2017,1
1350,"Manuka Primary School",6,2008,2017,3
1350,"Manuka Primary School",7,2000,2002,3
1350,"Manuka Primary School",8,2003,2007,3
1351,"Royal Oak Intermediate School",2,2015,2017,3
1351,"Royal Oak Intermediate School",3,2000,2007,3
1351,"Royal Oak Intermediate School",4,2008,2014,3
1352,"Manurewa East School",1,2000,2017,2
1352,"Manurewa East School",2,2003,2014,2
1353,"Manurewa Intermediate",1,2000,2017,2
1353,"Manurewa Intermediate",2,2003,2007,2
1354,"Manurewa Central School",2,2013,2017,4
1354,"Manurewa Central School",3,2000,2012,4
1354,"Manurewa Central School",4,2003,2007,4
1354,"Manurewa Central School",5,2005,2005,4
1355,"Manurewa South School",1,2008,2017,2
1355,"Manurewa South School",2,2000,2007,2
1356,"Manurewa West School",1,2015,2017,2
1356,"Manurewa West School",2,2000,2014,2
1357,"Maraetai Beach School",8,2000,2002,3
1357,"Maraetai Beach School",9,2003,2007,3
1357,"Maraetai Beach School",10,2008,2017,3
1358,"Maramarua School",4,2000,2014,3
1358,"Maramarua School",5,2015,2017,3
1358,"Maramarua School",6,2003,2007,3
1359,"Marist School (Mt Albert)",6,2000,2004,3
1359,"Marist School (Mt Albert)",7,2005,2014,3
1359,"Marist School (Mt Albert)",8,2015,2017,3
1360,"Marist Catholic School (Herne Bay)",4,2000,2002,4
1360,"Marist Catholic School (Herne Bay)",6,2003,2004,4
1360,"Marist Catholic School (Herne Bay)",7,2005,2014,4
1360,"Marist Catholic School (Herne Bay)",9,2015,2017,4
1361,"Marlborough School",7,2003,2017,2
1361,"Marlborough School",8,2000,2002,2
1362,"Marshall Laing School",5,2015,2017,3
1362,"Marshall Laing School",6,2000,2014,3
1362,"Marshall Laing School",7,2003,2007,3
1363,"Massey Primary School",3,2015,2017,3
1363,"Massey Primary School",4,2000,2014,3
1363,"Massey Primary School",5,2005,2007,3
1364,"Matakana School",7,2005,2007,3
1364,"Matakana School",8,2000,2004,3
1364,"Matakana School",9,2008,2017,3
1365,"Matipo Road School",4,2000,2002,4
1365,"Matipo Road School",5,2003,2004,4
1365,"Matipo Road School",6,2005,2014,4
1365,"Matipo Road School",7,2015,2017,4
1366,"Mauku School",3,2015,2017,3
1366,"Mauku School",6,2008,2014,3
1366,"Mauku School",8,2000,2007,3
1367,"Maungawhau School",9,2000,2002,2
1367,"Maungawhau School",10,2003,2017,2
1368,"May Road School",1,2015,2017,2
1368,"May Road School",2,2000,2014,2
1369,"Mayfield School (Auckland)",1,2000,2017,1
1370,"Meadowbank School",9,2000,2002,2
1370,"Meadowbank School",10,2003,2017,2
1371,"Mellons Bay School",10,2000,2017,1
1372,"Mercer School",2,2008,2014,2
1372,"Mercer School",3,2000,2017,2
1373,"Meremere School",1,2000,2017,1
1375,"Milford School (Auckland)",9,2015,2017,2
1375,"Milford School (Auckland)",10,2000,2014,2
1376,"Monte Cecilia School (Mt Roskill)",6,2008,2017,3
1376,"Monte Cecilia School (Mt Roskill)",7,2003,2004,3
1376,"Monte Cecilia School (Mt Roskill)",8,2000,2007,3
1378,"Mt Eden Normal School",8,2000,2002,3
1378,"Mt Eden Normal School",9,2003,2007,3
1378,"Mt Eden Normal School",10,2008,2017,3
1379,"Mt Richmond School",1,2000,2002,2
1379,"Mt Richmond School",2,2003,2017,2
1380,"Mountain View School",1,2000,2017,2
1380,"Mountain View School",2,2008,2014,2
1381,"Mt Albert School",3,2000,2002,4
1381,"Mt Albert School",4,2003,2004,4
1381,"Mt Albert School",5,2005,2007,4
1381,"Mt Albert School",6,2008,2017,4
1382,"Mt Carmel School (Meadowbank)",8,2015,2017,3
1382,"Mt Carmel School (Meadowbank)",9,2000,2014,3
1382,"Mt Carmel School (Meadowbank)",10,2003,2004,3
1383,"Mt Roskill Intermediate",3,2000,2002,2
1383,"Mt Roskill Intermediate",4,2003,2017,2
1384,"Mt Roskill Primary School",3,2015,2017,3
1384,"Mt Roskill Primary School",4,2000,2014,3
1384,"Mt Roskill Primary School",5,2003,2007,3
1385,"Mulberry Grove School",3,2003,2017,2
1385,"Mulberry Grove School",4,2000,2002,2
1386,"Murrays Bay Intermediate",10,2000,2017,1
1387,"Murrays Bay School",10,2000,2017,1
1388,"Macleans Primary School",7,2015,2017,4
1388,"Macleans Primary School",8,2008,2014,4
1388,"Macleans Primary School",9,2003,2007,4
1388,"Macleans Primary School",10,2000,2002,4
1389,"New Lynn School",2,2000,2002,3
1389,"New Lynn School",3,2003,2007,3
1389,"New Lynn School",4,2008,2017,3
1390,"New Windsor School",4,2015,2017,2
1390,"New Windsor School",5,2000,2014,2
1391,"Newmarket School",7,2000,2017,3
1391,"Newmarket School",8,2008,2014,3
1391,"Newmarket School",9,2003,2007,3
1392,"Newton Central School",4,2000,2002,5
1392,"Newton Central School",5,2003,2004,5
1392,"Newton Central School",6,2005,2007,5
1392,"Newton Central School",7,2008,2014,5
1392,"Newton Central School",8,2015,2017,5
1393,"Nga Iwi School",1,2000,2017,1
1394,"Northcote Intermediate",6,2000,2017,2
1394,"Northcote Intermediate",7,2005,2009,2
1395,"Northcote School (Auckland)",9,2000,2017,1
1396,"Northcross Intermediate",10,2000,2017,1
1397,"Oaklynn Special School",4,2000,2017,1
1398,"Okiwi School",3,2003,2007,4
1398,"Okiwi School",4,2001,2002,4
1398,"Okiwi School",5,2000,2017,4
1398,"Okiwi School",6,2008,2014,4
1399,"Onehunga Primary School",3,2000,2007,2
1399,"Onehunga Primary School",4,2008,2017,2
1400,"Onepoto School",1,2000,2017,1
1401,"Opaheke School",4,2015,2017,4
1401,"Opaheke School",5,2008,2014,4
1401,"Opaheke School",6,2000,2002,4
1401,"Opaheke School",7,2003,2007,4
1402,"Orakei School",2,2000,2002,3
1402,"Orakei School",3,2003,2014,3
1402,"Orakei School",4,2005,2017,3
1403,"Oranga School",2,2000,2007,2
1403,"Oranga School",3,2008,2017,2
1404,"Oratia School",8,2000,2007,2
1404,"Oratia School",9,2003,2017,2
1405,"Orere School",3,2003,2017,2
1405,"Orere School",4,2000,2008,2
1406,"Orewa North School",6,2000,2002,3
1406,"Orewa North School",7,2003,2017,3
1406,"Orewa North School",8,2008,2014,3
1407,"Orewa School",7,2000,2002,3
1407,"Orewa School",8,2003,2014,3
1407,"Orewa School",9,2005,2017,3
1408,"Otahuhu Intermediate",1,2000,2017,2
1408,"Otahuhu Intermediate",2,2008,2014,2
1409,"Otahuhu School",1,2000,2017,1
1410,"Otaua School",6,2000,2002,2
1410,"Otaua School",8,2003,2017,2
1411,"Our Lady Sacred Heart School (Epsom)",9,2000,2017,2
1411,"Our Lady Sacred Heart School (Epsom)",10,2003,2014,2
1412,"Owairaka District School",2,2000,2014,2
1412,"Owairaka District School",3,2015,2017,2
1413,"Owairoa Primary School",9,2000,2017,2
1413,"Owairoa Primary School",10,2003,2004,2
1414,"Paerata School",1,2015,2017,3
1414,"Paerata School",3,2000,2002,3
1414,"Paerata School",4,2003,2014,3
1415,"Pakuranga Health Camp School",1,2000,2011,1
1416,"Pakuranga Heights School",4,2015,2017,4
1416,"Pakuranga Heights School",6,2008,2014,4
1416,"Pakuranga Heights School",7,2003,2007,4
1416,"Pakuranga Heights School",8,2000,2002,4
1417,"Pakuranga Intermediate",3,2015,2017,2
1417,"Pakuranga Intermediate",4,2000,2014,2
1418,"Panama Road School",1,2000,2017,1
1419,"Panmure Bridge School",1,2000,2017,1
1420,"Panmure District School",2,2000,2017,2
1420,"Panmure District School",3,2008,2014,2
1421,"Papakura Central School",4,2015,2017,3
1421,"Papakura Central School",5,2005,2014,3
1421,"Papakura Central School",6,2000,2004,3
1422,"Papakura Intermediate",1,2000,2017,1
1423,"Papakura Normal School",3,2003,2017,2
1423,"Papakura Normal School",4,2000,2002,2
1424,"Kereru Park Campus",1,2000,2017,1
1425,"Paparimu School",9,2009,2014,2
1425,"Paparimu School",10,2000,2017,2
1426,"Papatoetoe Central School",4,2003,2017,3
1426,"Papatoetoe Central School",5,2001,2002,3
1426,"Papatoetoe Central School",6,2000,2000,3
1427,"Papatoetoe East School",2,2000,2017,2
1427,"Papatoetoe East School",3,2003,2014,2
1428,"Papatoetoe Intermediate",2,2000,2017,2
1428,"Papatoetoe Intermediate",3,2003,2014,2
1429,"Papatoetoe North School",2,2003,2017,2
1429,"Papatoetoe North School",3,2000,2014,2
1430,"Papatoetoe South School",2,2000,2017,2
1430,"Papatoetoe South School",3,2003,2007,2
1431,"Papatoetoe West School",2,2000,2017,2
1431,"Papatoetoe West School",3,2008,2014,2
1432,"Parakai School",2,2000,2002,3
1432,"Parakai School",3,2003,2017,3
1432,"Parakai School",4,2005,2007,3
1433,"Ridgeview School",7,2000,2002,3
1433,"Ridgeview School",9,2003,2017,3
1433,"Ridgeview School",10,2005,2009,3
1434,"Park Estate School",1,2000,2017,1
1435,"Parkside School",4,2000,2007,2
1435,"Parkside School",5,2008,2017,2
1436,"Parnell School",9,2015,2017,2
1436,"Parnell School",10,2000,2014,2
1437,"Pasadena Intermediate",4,2000,2002,4
1437,"Pasadena Intermediate",5,2003,2007,4
1437,"Pasadena Intermediate",6,2008,2014,4
1437,"Pasadena Intermediate",8,2015,2017,4
1438,"Patumahoe Primary School",7,2000,2002,3
1438,"Patumahoe Primary School",8,2008,2017,3
1438,"Patumahoe Primary School",9,2003,2007,3
1439,"Pigeon Mountain School",8,2015,2017,3
1439,"Pigeon Mountain School",9,2008,2014,3
1439,"Pigeon Mountain School",10,2000,2007,3
1440,"Pt Chevalier School",6,2000,2002,4
1440,"Pt Chevalier School",7,2003,2007,4
1440,"Pt Chevalier School",8,2008,2014,4
1440,"Pt Chevalier School",10,2015,2017,4
1441,"Pt England School",1,2000,2017,1
1442,"Pokeno School",4,2000,2017,2
1442,"Pokeno School",5,2003,2007,2
1443,"Pollok School",6,2003,2005,2
1443,"Pollok School",7,2000,2002,2
1444,"Pomaria Road School",2,2008,2014,2
1444,"Pomaria Road School",3,2000,2017,2
1445,"Ponsonby Intermediate",8,2000,2002,2
1445,"Ponsonby Intermediate",9,2003,2017,2
1446,"Ponsonby Primary School",10,2000,2017,1
1447,"Prospect School",2,2015,2017,2
1447,"Prospect School",3,2000,2014,2
1448,"Puhinui School",3,2000,2017,1
1449,"Pukekawa School",8,2000,2017,1
1450,"Pukekohe East School",9,2005,2014,2
1450,"Pukekohe East School",10,2000,2017,2
1451,"Pukekohe Hill School",5,2000,2017,2
1451,"Pukekohe Hill School",6,2008,2014,2
1452,"Pukekohe Intermediate",4,2001,2002,3
1452,"Pukekohe Intermediate",5,2000,2017,3
1452,"Pukekohe Intermediate",6,2008,2014,3
1453,"Pukekohe North School",1,2000,2017,1
1454,"Pukeoware School",7,2000,2017,2
1454,"Pukeoware School",8,2008,2014,2
1455,"Puni School",4,2000,2007,2
1455,"Puni School",5,2008,2017,2
1456,"Ramarama School",8,2008,2017,3
1456,"Ramarama School",9,2000,2002,3
1456,"Ramarama School",10,2003,2007,3
1457,"Rangeview Intermediate",4,2015,2017,3
1457,"Rangeview Intermediate",5,2008,2014,3
1457,"Rangeview Intermediate",6,2000,2007,3
1458,"Ranui School",2,2000,2017,1
1459,"Redhill School",1,2002,2017,2
1459,"Redhill School",2,2000,2001,2
1460,"Redoubt North School",2,2000,2017,1
1461,"Remuera Intermediate",8,2015,2017,2
1461,"Remuera Intermediate",9,2000,2014,2
1462,"Remuera School",10,2000,2017,1
1463,"Richmond Road School",4,2000,2002,3
1463,"Richmond Road School",7,2003,2004,3
1463,"Richmond Road School",8,2005,2017,3
1464,"Riverhead School",7,2000,2004,3
1464,"Riverhead School",8,2005,2014,3
1464,"Riverhead School",9,2015,2017,3
1465,"Riverhills School",4,2015,2017,4
1465,"Riverhills School",5,2000,2002,4
1465,"Riverhills School",6,2003,2004,4
1465,"Riverhills School",7,2005,2014,4
1466,"Riverina School",3,2000,2017,2
1466,"Riverina School",4,2005,2007,2
1467,"Robertson Road School",1,2000,2017,1
1468,"Rongomai School",1,2000,2017,1
1469,"Manukau View Contributing School",1,2000,2003,1
1470,"Roscommon School",1,2000,2017,1
1471,"Rosebank School (Auckland)",2,2000,2017,1
1472,"Rosehill School",2,2000,2017,2
1472,"Rosehill School",3,2008,2014,2
1473,"Rosehill Intermediate",3,2015,2017,3
1473,"Rosehill Intermediate",4,2008,2014,3
1473,"Rosehill Intermediate",5,2000,2007,3
1474,"Rowandale School",1,2000,2017,1
1475,"Royal Oak School",7,2000,2007,2
1475,"Royal Oak School",8,2008,2017,2
1476,"Royal Road School",2,2000,2017,2
1476,"Royal Road School",3,2003,2007,2
1477,"Ruapotaka School",1,2000,2017,1
1478,"Rutherford School",4,2000,2004,2
1478,"Rutherford School",5,2005,2017,2
1479,"Sandspit Road School",5,2000,2002,3
1479,"Sandspit Road School",6,2003,2017,3
1479,"Sandspit Road School",7,2005,2014,3
1480,"Shelly Park School",10,2000,2017,1
1481,"Sherwood School (Auckland)",10,2000,2017,1
1482,"Silverdale School",7,2000,2002,3
1482,"Silverdale School",9,2003,2014,3
1482,"Silverdale School",10,2015,2017,3
1483,"Sir Keith Park School",1,2000,2017,1
1484,"Sommerville School",5,2000,2017,1
1486,"St Anne's Catholic School (Manurewa)",2,2000,2017,1
1487,"St Dominic's Catholic School (Blockhouse Bay)",6,2000,2017,2
1487,"St Dominic's Catholic School (Blockhouse Bay)",7,2005,2007,2
1488,"St Francis Catholic School (Pt Chevalier)",5,2000,2002,3
1488,"St Francis Catholic School (Pt Chevalier)",6,2003,2007,3
1488,"St Francis Catholic School (Pt Chevalier)",7,2008,2017,3
1489,"St Heliers School",6,2000,2007,3
1489,"St Heliers School",8,2008,2014,3
1489,"St Heliers School",10,2015,2017,3
1490,"St Ignatius Catholic School (St Heliers)",10,2000,2017,1
1491,"St John the Evangelist Catholic School",1,2000,2017,1
1492,"St John's School (Mairangi Bay)",10,2000,2017,1
1493,"St Joseph's School (Grey Lynn)",3,2000,2007,2
1493,"St Joseph's School (Grey Lynn)",4,2008,2017,2
1494,"St Joseph's School (Onehunga)",2,2000,2004,2
1494,"St Joseph's School (Onehunga)",3,2005,2017,2
1495,"St Joseph's School (Orakei)",4,2000,2002,3
1495,"St Joseph's School (Orakei)",5,2003,2014,3
1495,"St Joseph's School (Orakei)",6,2005,2017,3
1496,"St Joseph's School (Otahuhu)",1,2000,2017,2
1496,"St Joseph's School (Otahuhu)",2,2008,2014,2
1497,"St Joseph's School (Pukekohe)",4,2015,2017,3
1497,"St Joseph's School (Pukekohe)",6,2003,2007,3
1497,"St Joseph's School (Pukekohe)",7,2000,2014,3
1498,"St Joseph's Catholic School (Takapuna)",9,2005,2017,2
1498,"St Joseph's Catholic School (Takapuna)",10,2000,2004,2
1499,"St Leonards Road School",3,2000,2017,1
1500,"St Leo's Catholic School (Devonport)",10,2000,2017,1
1501,"St Mark's School (Pakuranga)",6,2015,2017,4
1501,"St Mark's School (Pakuranga)",8,2003,2014,4
1501,"St Mark's School (Pakuranga)",9,2001,2002,4
1501,"St Mark's School (Pakuranga)",10,2000,2000,4
1502,"St Mary's Catholic School (Papakura)",4,2008,2017,3
1502,"St Mary's Catholic School (Papakura)",5,2000,2002,3
1502,"St Mary's Catholic School (Papakura)",6,2003,2007,3
1503,"St Mary's School (Avondale)",2,2000,2007,2
1503,"St Mary's School (Avondale)",3,2008,2017,2
1504,"St Mary's School (Ellerslie)",3,2000,2002,4
1504,"St Mary's School (Ellerslie)",5,2003,2007,4
1504,"St Mary's School (Ellerslie)",6,2008,2014,4
1504,"St Mary's School (Ellerslie)",7,2015,2017,4
1505,"St Mary's School (Northcote)",7,2000,2014,2
1505,"St Mary's School (Northcote)",8,2015,2017,2
1506,"St Michael's Catholic School (Remuera)",10,2000,2017,1
1507,"St Patrick's School (Panmure)",1,2000,2017,2
1507,"St Patrick's School (Panmure)",2,2008,2014,2
1508,"St Pius X Catholic School (Glen Innes)",1,2000,2017,1
1509,"St Therese School (Three Kings)",2,2001,2014,2
1509,"St Therese School (Three Kings)",3,2000,2017,2
1510,"St Thomas School (Auckland)",9,2000,2007,2
1510,"St Thomas School (Auckland)",10,2008,2017,2
1511,"Stanhope Road School",3,2000,2002,2
1511,"Stanhope Road School",4,2003,2017,2
1512,"Stanley Bay School",10,2000,2017,1
1513,"Stanmore Bay School",7,2000,2007,2
1513,"Stanmore Bay School",8,2008,2017,2
1514,"Our Lady Star of the Sea School (Howick)",9,2008,2017,2
1514,"Our Lady Star of the Sea School (Howick)",10,2000,2007,2
1515,"Sunnyhills School",9,2015,2017,2
1515,"Sunnyhills School",10,2000,2014,2
1516,"Sunnybrae Normal School",6,2008,2014,3
1516,"Sunnybrae Normal School",7,2001,2017,3
1516,"Sunnybrae Normal School",8,2000,2000,3
